dataFileHandleId,feat1
17306145,0
17306151,1
17281578,0
17306156,0
17314352,0
17314353,0
17306162,1
17314358,1
17281590,1
17314360,0
17314366,0
17306174,0
17306176,1
17281598,0
17314370,1
17306182,0
17306189,0
17314382,1
17314384,1
17306193,1
17281620,1
17289814,0
17306199,0
17314390,0
17289817,0
17314394,1
17281624,0
17289821,1
17289823,1
17281634,0
17289829,0
17289835,0
17289839,1
17281648,0
17322612,0
17289845,0
17322615,0
17281655,1
17281662,0
17322622,0
17322625,1
17322634,0
17306252,1
17306255,1
17306258,0
17322642,0
17314452,1
17306260,1
17314454,1
17314457,1
17306266,0
17314460,0
17306273,0
17314466,0
17322659,1
17306277,1
17314470,0
17322664,1
17306283,1
17322670,0
17322674,0
17314483,1
17314485,1
17306295,1
17306297,0
17314492,1
17306303,1
17314496,1
17306309,1
17306313,1
17306319,0
17281760,1
17281762,0
17281769,1
17281772,1
17289967,1
17289969,1
17281777,0
17314550,1
17289975,0
17314552,0
17322745,0
17322746,0
17314556,0
17289981,0
17314558,1
17281788,1
17322752,1
17289985,1
17322755,0
17314564,0
17289990,0
17281798,0
17314568,1
17306377,1
17322762,1
17306379,1
17281803,1
17306383,0
17306385,0
17322769,0
17314580,1
17306389,1
17314582,1
17306395,0
17314588,1
17281819,0
17281822,0
17314593,0
17281827,1
17322788,1
17306405,1
17322791,0
17306411,0
17281838,0
17322799,1
17306421,1
17322807,0
17306424,1
17281851,1
17306428,0
17290046,1
17290048,1
17306434,0
17290051,1
17281858,1
17290054,0
17306442,0
17290060,1
17306448,0
17290066,0
17290070,0
17290076,1
17290088,0
17314664,1
17290090,0
17314666,1
17314670,1
17290096,1
17314676,1
17290103,1
17290107,1
17314683,0
17314688,0
17290113,1
17322890,0
17314700,1
17322892,0
17314702,0
17306513,1
17322898,0
17306515,0
17314707,1
17322900,0
17314710,1
17306519,0
17306521,1
17306525,0
17322909,1
17281951,1
17281954,0
17306532,1
17322916,0
17281961,1
17281964,1
17306541,1
17306547,1
17281971,1
17322935,1
17322939,1
17306557,0
17306559,0
17290179,0
17306563,1
17322948,1
17290182,1
17306569,0
17290186,0
17322955,1
17290188,1
17281997,1
17314766,1
17306577,1
17290194,0
17314769,0
17282004,0
17314773,0
17306583,1
17314775,1
17290201,0
17290205,1
17314781,1
17314785,1
17290211,0
17282026,1
17314797,1
17282030,1
17290223,1
17314799,1
17290225,1
17282037,0
17314806,1
17290231,1
17314810,1
17290237,0
17290241,0
17282054,1
17290247,1
17282058,1
17306636,0
17306638,1
17306642,0
17306643,1
17306648,0
17306654,1
17323042,0
17323045,0
17306663,1
17323050,0
17306669,1
17323053,0
17314865,1
17314867,1
17323062,1
17306679,1
17306680,1
17314871,0
17314873,0
17290302,0
17290303,0
17306686,1
17314879,0
17323070,1
17314883,0
17290308,0
17306692,1
17290310,0
17290316,1
17306700,1
17314896,1
17306706,1
17290323,1
17314898,1
17323090,1
17323093,1
17290327,0
17314904,0
17314908,1
17290333,1
17323102,1
17323110,0
17290345,0
17290347,0
17282156,1
17282159,0
17290353,0
17282163,1
17282165,0
17290360,1
17282173,0
17290367,1
17290373,1
17306758,1
17282183,1
17306760,1
17306764,0
17306766,0
17282192,0
17306770,0
17314962,1
17314964,1
17282198,0
17306776,0
17314969,1
17314971,1
17306784,0
17314977,1
17282212,0
17314981,1
17282214,0
17306792,1
17282219,0
17314993,0
17306803,0
17314995,1
17306805,0
17282229,1
17306809,1
17315001,1
17315005,1
17282237,0
17306815,0
17290431,0
17290432,1
17282243,1
17290437,1
17306822,0
17290439,0
17323211,1
17290445,1
17306829,1
17323213,0
17290451,0
17323219,0
17323221,1
17290455,0
17290461,0
17323232,1
17323239,0
17290473,1
17290475,1
17290481,1
17290487,0
17315063,0
17315065,1
17290491,1
17323259,1
17315069,1
17315071,0
17323263,1
17290497,1
17306881,1
17306883,0
17315077,0
17306887,1
17323271,0
17315081,0
17306890,1
17323278,1
17306896,0
17315093,0
17306902,0
17315095,0
17282325,0
17282326,0
17306910,0
17315103,0
17282334,0
17282337,1
17306916,1
17315108,1
17282344,1
17306926,0
17306928,0
17306931,1
17290553,1
17306938,0
17290555,0
17282361,0
17290559,1
17282368,0
17290561,1
17306946,0
17290567,0
17306952,0
17290573,0
17282383,0
17290577,1
17282385,1
17282390,0
17290583,1
17282399,0
17323360,0
17315170,0
17290595,0
17315172,0
17290597,1
17323362,1
17282407,1
17315176,1
17323368,1
17315178,1
17290603,1
17323371,1
17282413,0
17315184,1
17290609,1
17315188,1
17290613,0
17323380,0
17317250,1
17290619,0
17307004,1
17323388,1
17307006,1
17315200,1
17317252,1
17307010,0
17315202,0
17307012,1
17307016,1
17315208,0
17315212,1
17307022,1
17323407,1
17323410,0
17307030,0
17323419,0
17307036,0
17322143,0
17323426,1
17307046,0
17307048,1
17307052,1
17307058,0
17290676,1
17290678,1
17290682,0
17307066,0
17290684,1
17307072,0
17290690,0
17315267,0
17315269,0
17290697,1
17315273,0
17315275,0
17282506,0
17290701,0
17282508,1
17282512,1
17315281,1
17282514,0
17290707,1
17315285,0
17282518,0
17290718,1
17290721,1
17315298,0
17315300,0
17282532,0
17290727,1
17282535,0
17315307,0
17290732,0
17315310,1
17290737,1
17323509,0
17307126,0
17290743,0
17307128,0
17323513,0
17282549,1
17282552,1
17282556,1
17307133,1
17307135,0
17323519,1
17323521,0
17307139,1
17307145,0
17323531,0
17282572,1
17307153,1
17282578,1
17323541,1
17307159,1
17307168,0
17307171,0
17307175,1
17323562,1
17323563,0
17307181,0
17290799,0
17290801,0
17315377,1
17315379,1
17307188,1
17290805,0
17323573,1
17315383,0
17290808,1
17315385,0
17307195,0
17323581,1
17290814,1
17315391,1
17315395,1
17290820,0
17290824,1
17290830,1
17315407,0
17315409,0
17315415,0
17282647,0
17282649,1
17290843,1
17315419,1
17290845,0
17282655,0
17282657,1
17290851,1
17282661,1
17282680,0
17307260,1
17307262,1
17282686,0
17307266,0
17307268,1
17307272,1
17307278,1
17323664,0
17315473,0
17282704,0
17315475,1
17323668,1
17282708,1
17307286,1
17315479,0
17323672,0
17315481,0
17282712,1
17323675,1
17307292,0
17315487,1
17315491,0
17323684,0
17307302,0
17307304,0
17282728,0
17307308,0
17323692,0
17282732,0
17315504,0
17307314,0
17315506,0
17290934,1
17290936,1
17315512,1
17307323,1
17290940,1
17315516,0
17290942,1
17323708,1
17307329,1
17323713,1
17290949,0
17290955,0
17323724,0
17290959,1
17323732,0
17290965,1
17290977,1
17290979,1
17282794,1
17282796,0
17315570,0
17282802,1
17315572,1
17282803,0
17307382,1
17307384,1
17315576,1
17315578,0
17282808,0
17307388,0
17307390,1
17315584,0
17307394,0
17315588,0
17307400,0
17282824,1
17282830,0
17307408,0
17315601,0
17315604,0
17307414,0
17315612,0
17282846,1
17282847,1
17315616,0
17307425,0
17307427,1
17323814,1
17307431,0
17299240,1
17282854,0
17323818,1
17299246,0
17307439,1
17323824,0
17291057,0
17299250,1
17291059,1
17323827,1
17291063,1
17307447,0
17291065,1
17299256,1
17282873,0
17323836,0
17291071,0
17307455,0
17282879,0
17291077,0
17299269,1
17323847,1
17299272,1
17291081,0
17291087,1
17299279,0
17299285,1
17315670,0
17315672,0
17299289,1
17291098,1
17323867,1
17291100,1
17315676,0
17315678,1
17323870,1
17299295,0
17315684,1
17323879,1
17315688,1
17323886,1
17307508,1
17315700,1
17307510,1
17315701,1
17307514,0
17307516,0
17315708,0
17307520,1
17315712,0
17307526,0
17282950,0
17282952,1
17307534,0
17282958,1
17282962,0
17307540,1
17299349,0
17299351,1
17282969,1
17299355,1
17299357,0
17307550,0
17307552,1
17282978,1
17299363,0
17307557,1
17282982,1
17291177,0
17307562,0
17291179,1
17299369,0
17299373,1
17282988,1
17291183,0
17291186,0
17307571,1
17299380,0
17315766,0
17315768,1
17307577,1
17291194,1
17283000,1
17315772,1
17283002,0
17315774,1
17291200,0
17299392,0
17299394,0
17283009,0
17291204,0
17315780,1
17323974,1
17283015,0
17315784,1
17291209,1
17323977,0
17299400,0
17283019,1
17299406,0
17323983,1
17323985,1
17299410,0
17283025,1
17315796,0
17291222,1
17315798,0
17291224,1
17299415,1
17323994,0
17315804,0
17315808,1
17324001,0
17307628,0
17307631,0
17307635,0
17324020,1
17307637,1
17324023,0
17307641,0
17307647,0
17324031,0
17324038,0
17307655,1
17307660,0
17299470,0
17299472,0
17299476,0
17283093,1
17307670,1
17299478,0
17315864,0
17307673,1
17315866,0
17283094,1
17299484,1
17307677,0
17315870,1
17283099,0
17315872,0
17283101,1
17299490,0
17307683,1
17283107,1
17291302,0
17299494,1
17291304,0
17315878,0
17283113,0
17307691,0
17291308,1
17299500,1
17291310,0
17315887,1
17283117,1
17307697,0
17283123,1
17291316,0
17299512,1
17291322,0
17299514,0
17291326,1
17315903,1
17299520,1
17283135,1
17283137,1
17315907,1
17291332,1
17299526,0
17283143,0
17315913,1
17299530,0
17283150,1
17315919,0
17299536,0
17291345,1
17283154,1
17291347,0
17283160,0
17324133,1
17307752,0
17324137,0
17307755,0
17324142,1
17307760,1
17324145,0
17307762,0
17307767,1
17324157,0
17307774,1
17324165,1
17307782,1
17299589,0
17299592,0
17299596,1
17307789,1
17299598,1
17283216,0
17283218,1
17299604,0
17283222,1
17324183,1
17307800,1
17324185,1
17299610,0
17307803,1
17315991,0
17315993,1
17299614,1
17307807,1
17315997,0
17291425,0
17315998,1
17291427,0
17299620,0
17283236,1
17307814,1
17291431,0
17316007,0
17291433,1
17283240,1
17316011,1
17283246,0
17291439,0
17307824,0
17299632,1
17299634,1
17291445,1
17307831,0
17299640,1
17291449,1
17316023,1
17316025,0
17283258,1
17283224,1
17283260,0
17291455,1
17299647,1
17316031,0
17283266,1
17299651,1
17316035,1
17283272,0
17299657,0
17291467,0
17283276,1
17291469,0
17283282,1
17283230,1
17307890,0
17307892,0
17307896,1
17316089,1
17316091,1
17307899,0
17307902,1
17316095,1
17324288,0
17316097,1
17324292,1
17316103,0
17307912,0
17324298,1
17299723,1
17324300,0
17299725,1
17316107,0
17283338,0
17283340,1
17299729,0
17283344,1
17299731,1
17307924,0
17283346,0
17324310,0
17307926,0
17316120,1
17299737,0
17316122,0
17291547,0
17307931,1
17291549,0
17324317,0
17299743,0
17316128,1
17291553,1
17291554,0
17299747,1
17283360,0
17307938,1
17316134,0
17283365,1
17291560,1
17299753,1
17283372,1
17291567,1
17324337,0
17291571,0
17324340,0
17299765,0
17299767,0
17283384,1
17291577,0
17283386,1
17299773,1
17283392,0
17299780,0
17291589,1
17283398,0
17291591,1
17299784,0
17283402,0
17291597,0
17299791,1
17283408,0
17291603,1
17307997,1
17316191,0
17307999,0
17316193,0
17308004,0
17316197,1
17308006,0
17316199,0
17308011,1
17316205,0
17316209,1
17308020,0
17316221,1
17316224,1
17308033,0
17308035,0
17316230,1
17283463,1
17308040,1
17299849,0
17283464,0
17299851,0
17316235,1
17283469,1
17299856,1
17308049,1
17299858,1
17283472,0
17283478,0
17299864,0
17283484,0
17291679,1
17324447,1
17291681,1
17299871,0
17324451,0
17299875,0
17291685,0
17283494,1
17291687,0
17283488,1
17324457,1
17299883,1
17291693,1
17324461,1
17283506,1
17291699,0
17283508,0
17291703,0
17324471,0
17299895,0
17299897,1
17283514,0
17291709,1
17324480,1
17299904,1
17283521,1
17316292,1
17316294,0
17283526,0
17291721,1
17299914,0
17291723,1
17316298,1
17316300,1
17283532,1
17308109,0
17308111,1
17291729,0
17316306,0
17308115,0
17316310,0
17291735,0
17324504,0
17308118,1
17324508,1
17308124,1
17316321,0
17308129,0
17324516,0
17316324,1
17316332,1
17308143,0
17316336,1
17308145,1
17308152,0
17308157,1
17283588,0
17283591,1
17299978,1
17283595,1
17299980,0
17283598,1
17299984,1
17299986,1
17283606,1
17291799,1
17291801,0
17299993,0
17291806,1
17299999,0
17291808,1
17283614,0
17283618,0
17300003,1
17291814,0
17300009,1
17283625,0
17291820,0
17291824,0
17291830,1
17283638,1
17324600,1
17300024,0
17324602,1
17300027,1
17316408,0
17324605,1
17316410,1
17316414,1
17316416,0
17324609,1
17300033,0
17291843,0
17283652,1
17291845,0
17283646,1
17316423,1
17283656,0
17308225,0
17308227,0
17291851,0
17324619,1
17300044,1
17316427,0
17283662,0
17308234,1
17291857,1
17324625,0
17300050,0
17308239,0
17316441,0
17316444,0
17308252,1
17308256,0
17316450,0
17324644,0
17316454,0
17324647,1
17308262,1
17308267,0
17283717,0
17283719,0
17300108,1
17283724,0
17300110,0
17283726,1
17291922,0
17300115,1
17291924,1
17300117,0
17283732,1
17291927,1
17291930,1
17300123,1
17283738,1
17316510,0
17283742,1
17291936,1
17300129,1
17316512,1
17316516,1
17300133,0
17291942,0
17316518,0
17283748,1
17308328,1
17291946,1
17308330,1
17300140,1
17316524,0
17308335,1
17291952,1
17316528,1
17308337,0
17283765,0
17283767,1
17300152,0
17308344,0
17300154,0
17291964,1
17316540,0
17291966,1
17316542,0
17300160,0
17283775,1
17308349,1
17324739,0
17291972,0
17324741,0
17316548,0
17283782,0
17316552,1
17308361,0
17291978,1
17324747,0
17300170,0
17283786,0
17324750,1
17308364,0
17283792,0
17308372,0
17324757,1
17308377,0
17324765,0
17324783,1
17324786,1
17316608,1
17316610,1
17300230,0
17316614,0
17316616,0
17300233,0
17317533,1
17292045,1
17300237,1
17292047,1
17300239,1
17316624,1
17292050,1
17292053,0
17300245,0
17316629,1
17283861,1
17283863,1
17292059,0
17300252,0
17283867,0
17283869,1
17300256,1
17292065,1
17316641,0
17316643,0
17283875,0
17292069,1
17300262,0
17308456,1
17316649,1
17283881,0
17292075,1
17308459,1
17316653,0
17308463,1
17283887,1
17308465,0
17300274,1
17308468,0
17300276,0
17283893,1
17292087,0
17292089,0
17300282,0
17308477,1
17292095,1
17283352,1
17283905,1
17283907,0
17292100,0
17300292,1
17308487,0
17308489,1
17283913,1
17308493,1
17324878,0
17283919,1
17324881,0
17283923,1
17308501,0
17324888,0
17283929,0
17324890,0
17324900,1
17316711,1
17316713,0
17324907,1
17316717,0
17316720,0
17316726,1
17316730,0
17324926,0
17324930,1
17300357,0
17292166,1
17300359,1
17292168,0
17316742,0
17308554,0
17324939,0
17292172,1
17308557,1
17292174,1
17300363,0
17324944,1
17308561,0
17300365,0
17308563,1
17292180,0
17300369,0
17316750,1
17308567,0
17300375,1
17316754,1
17292186,1
17283990,1
17283992,0
17283997,0
17292190,0
17308575,0
17300383,0
17292196,1
17300389,1
17284004,1
17284007,0
17308585,0
17308587,0
17284014,0
17308591,1
17292208,0
17292209,1
17300399,0
17300400,1
17300405,0
17308598,0
17292216,1
17284026,1
17300411,0
17292222,1
17284030,0
17300419,1
17284037,1
17300425,1
17316809,0
17316811,1
17284043,0
17316815,0
17316816,0
17284047,1
17284053,1
17316823,0
17316827,1
17316839,1
17316841,1
17308652,1
17308654,0
17316847,0
17308658,1
17308659,0
17316851,1
17308664,1
17325050,1
17325055,0
17308672,0
17292289,1
17292291,1
17325060,1
17292295,0
17325064,0
17292297,1
17308682,1
17300491,0
17308684,1
17292301,0
17300493,0
17308687,1
17284108,1
17300497,1
17284110,0
17292307,1
17300499,0
17325077,0
17284114,0
17300503,1
17308696,1
17284116,0
17325082,0
17292315,1
17284124,1
17300509,1
17292320,1
17284130,1
17300518,0
17284135,0
17316905,0
17292331,1
17300524,0
17292333,1
17325102,0
17316907,0
17292337,1
17325105,1
17316911,1
17316912,1
17300534,1
17292343,0
17300536,0
17316919,0
17316923,0
17284155,1
17325117,0
17300541,1
17292351,1
17284157,1
17284163,0
17300548,1
17292357,0
17325126,1
17316935,1
17316937,0
17284170,0
17300556,1
17308749,1
17284174,0
17308751,0
17316943,0
17300562,1
17308755,1
17316947,0
17308757,1
17284180,1
17308761,0
17308769,0
17308779,1
17308781,1
17308785,0
17308793,0
17292421,1
17300614,1
17292423,1
17300616,0
17292427,1
17300620,1
17292429,0
17300622,1
17317005,1
17317007,1
17292433,1
17300626,0
17317011,0
17284235,0
17317013,0
17284238,0
17292439,1
17325207,1
17300632,1
17284242,1
17317019,1
17325212,0
17284245,0
17284251,1
17292447,0
17317023,0
17325217,1
17300641,0
17284257,1
17325220,0
17292453,0
17284262,0
17300647,1
17317035,0
17325229,0
17292463,0
17308847,1
17292465,0
17308849,1
17300657,1
17308852,0
17292469,1
17325236,1
17300659,0
17300663,1
17308857,1
17317043,1
17292475,1
17317047,0
17308861,0
17300669,0
17284280,1
17284282,1
17284288,1
17292483,1
17308869,0
17300677,1
17284294,0
17325256,1
17292490,0
17325259,0
17300683,0
17284298,1
17308879,0
17284304,1
17308881,0
17308884,0
17325268,1
17325276,1
17308893,1
17317115,1
17317117,0
17292542,0
17300736,1
17292545,1
17300738,0
17317121,0
17317123,1
17292550,0
17300742,0
17300744,1
17292553,1
17317129,0
17284361,1
17300748,0
17292557,1
17317133,1
17284363,1
17284368,1
17300754,1
17292563,1
17284370,0
17300762,1
17292571,1
17317148,1
17308957,0
17317150,1
17308959,0
17300768,0
17292577,1
17284384,1
17308963,1
17308965,0
17284388,0
17308968,1
17317161,1
17300778,0
17292587,0
17325355,1
17292589,0
17325358,0
17300780,0
17317165,1
17308977,0
17292593,1
17325363,1
17300785,0
17292599,1
17325367,1
17300791,0
17284407,1
17308987,1
17284409,1
17308989,1
17300798,1
17292607,1
17325375,0
17308993,0
17284416,1
17300805,1
17284422,1
17292615,1
17325383,1
17309001,0
17284426,0
17284432,0
17325401,0
17325405,0
17325415,0
17325422,0
17300858,1
17300860,0
17309054,1
17292671,0
17309056,0
17292673,1
17300864,1
17300866,1
17309060,0
17292677,0
17309062,0
17292679,0
17284488,0
17300870,0
17309066,0
17292683,0
17284490,0
17300876,0
17284494,0
17317260,1
17284496,0
17292689,1
17309074,0
17317262,1
17284500,1
17300885,1
17292698,0
17317274,0
17309084,0
17284508,0
17309086,0
17300892,1
17292704,1
17284514,1
17309092,0
17317280,0
17284518,0
17300902,0
17300904,1
17317667,1
17292714,1
17292716,1
17309100,1
17300908,0
17292720,1
17317297,0
17284530,0
17300914,1
17284532,1
17292726,0
17317302,0
17325496,0
17284536,0
17325498,1
17300922,1
17292734,1
17325502,0
17317310,0
17284546,1
17325507,0
17292740,0
17300930,1
17317316,0
17284553,0
17325517,1
17284558,1
17325526,1
17309153,0
17309155,1
17309160,1
17309161,1
17325544,1
17325547,1
17309166,0
17325556,0
17309174,0
17300985,0
17292794,1
17325563,1
17292796,0
17300987,1
17300991,0
17292800,0
17309184,0
17292802,1
17309186,0
17300993,0
17300997,1
17292806,1
17309190,1
17301003,0
17292812,0
17317389,0
17309198,0
17317392,1
17284626,1
17292820,0
17284629,0
17301012,0
17317397,0
17284633,1
17292826,1
17284635,1
17301019,1
17317401,0
17284640,1
17317411,1
17292836,0
17301029,0
17292838,1
17301031,1
17317415,0
17284649,1
17292842,1
17301035,0
17284655,1
17292848,0
17301042,0
17284659,0
17292857,1
17301050,1
17317433,0
17317434,1
17284671,0
17292864,1
17309249,0
17284673,0
17301056,0
17309252,1
17284676,0
17317443,0
17309256,0
17317449,1
17309258,0
17284685,1
17309262,0
17325648,0
17325650,0
17284691,1
17309270,1
17284695,0
17325654,1
17325657,0
17309280,0
17309281,1
17325666,0
17309286,1
17325673,1
17309294,0
17292917,0
17301109,1
17292919,1
17301111,0
17301115,1
17292924,0
17292925,0
17301117,1
17325697,1
17292930,1
17301121,1
17325701,1
17301127,0
17292936,0
17325711,0
17292944,1
17301135,0
17284754,0
17317523,1
17284756,1
17301141,0
17292950,0
17325718,1
17284760,0
17284762,1
17317525,0
17317531,1
17284766,1
17301150,0
17292960,1
17301153,0
17292962,1
17309346,1
17309348,1
17301157,0
17292966,1
17284774,1
17309352,0
17317543,1
17309354,1
17301163,1
17292972,1
17284780,0
17309358,0
17317547,0
17284784,1
17292979,0
17301171,1
17309366,1
17317559,1
17301177,1
17292986,1
17317561,1
17284796,1
17284797,1
17317567,1
17309376,0
17309378,0
17284802,0
17317571,0
17309382,1
17284810,1
17309391,1
17284816,0
17284820,1
17293038,0
17325810,0
17293044,0
17325812,0
17325816,0
17317625,0
17293050,0
17325819,0
17301242,1
17301244,1
17317627,1
17317631,0
17293056,1
17301248,0
17301250,1
17309443,1
17317633,0
17309445,0
17325829,1
17301254,0
17317639,0
17309449,0
17309451,0
17284876,0
17325837,1
17284878,0
17309455,1
17301260,1
17317643,1
17284883,1
17301268,1
17284886,0
17317655,0
17293080,0
17309464,1
17284890,0
17301274,0
17317657,0
17293086,0
17317663,1
17309474,0
17284898,1
17293092,1
17309476,0
17325858,0
17325861,1
17309480,1
17284903,0
17301284,0
17284907,0
17301286,0
17325869,0
17301289,1
17309488,0
17301296,0
17325877,0
17301304,1
17284921,1
17284924,0
17301310,0
17284928,0
17284936,0
17284942,1
17284946,0
17317727,1
17317730,1
17309540,0
17309542,1
17317735,0
17317737,1
17309546,0
17309548,1
17309551,0
17317743,1
17293170,1
17301362,0
17301364,0
17317747,1
17293176,1
17309560,1
17301368,0
17301370,1
17293182,1
17301374,0
17317759,0
17317761,1
17309570,1
17293188,1
17301380,0
17309574,0
17317768,0
17285003,1
17309580,1
17301388,0
17285006,1
17317774,0
17301394,1
17285011,1
17309588,1
17325973,0
17285014,1
17325975,0
17285018,0
17293212,0
17301404,0
17325982,0
17301406,0
17325985,1
17293218,0
17301410,1
17285028,0
17293224,1
17301417,1
17325994,1
17285034,1
17285038,0
17301425,1
17326002,0
17301431,0
17285050,0
17285052,0
17326015,0
17326017,0
17285057,0
17309640,0
17285064,1
17309642,0
17326026,0
17309646,1
17285071,1
17309648,1
17326034,0
17285075,0
17309652,0
17317843,0
17317844,1
17317850,0
17309660,0
17317852,1
17317859,1
17309670,1
17317863,0
17309672,0
17293291,1
17309676,0
17301484,1
17301486,1
17293297,1
17301490,1
17309684,1
17301492,1
17293302,0
17317876,1
17301496,1
17317878,0
17293309,1
17301502,0
